synset	hyponym	lang	gloss
man	bachelor	English	Most_Eligible_Bachelor
man	bachelor	English	Bachelors
man	bachelor	French	célibataire
man	bachelor	French	baccalauréat
man	bachelor	French	garçon
man	bachelor	French	homme_célibataire
man	bachelor	Czech	starý_mládenec
man	bachelor	Czech	Starý_mládenec
man	bachelor	Czech	bakalář
man	bachelor	Czech	svobodný_muž
man	bachelor	Hungarian	agglegény
man	bachelor	Hungarian	Agglegény
man	bachelor	Hungarian	nőtlen_férfi
man	bachelor	Turkish	lisans
man	bachelor	Turkish	bekâr
man	bachelor	Turkish	evlenmemiş_erkek
man	bachelor	Korean	미혼_남자
man	bachelor	Korean	총각
man	bachelor	Korean	미혼남자
man	bachelor	Korean	미혼남성
man	bachelor	Korean	미혼_남성
man	bachelor	Korean	독신남자
man	bachelor	Korean	독신남성
man	bachelor	Korean	노총각
man	bachelor	Korean	독신남
man	bachelor	Korean	독신_남자
man	bachelor	Korean	미혼남
man	bachelor	Korean	독신_남성
man	bachelor	Korean	학사
man	bachelor	Korean	독신자
man	bachelor	Hebrew	רווק
man	bachelor	Hebrew	אלטער_בוחר
man	bachelor	Hebrew	אלטער_בחור
man	bachelor	Hebrew	רווקה
man	bachelor	Hebrew	רווק‎
man	bachelor	Hebrew	גבר_לא_נשוי
man	bachelor	Tagalog	baguntao
man	bachelor	Tagalog	bachelors
man	bachelor	Tagalog	bachelor
man	bachelor	Tagalog	binata_tao
man	bachelor	Thai	หนุ่มโสด
man	bachelor	Thai	ชายโสด
man	bachelor	Thai	ผู้ชายโสด
man	clotheshorse	Finnish	Dandyismi
man	clotheshorse	Finnish	Dandy
man	clotheshorse	Finnish	keikari
man	clotheshorse	Finnish	pyykinkuivausteline
man	clotheshorse	Finnish	Dandyt
man	clotheshorse	Finnish	fop
man	clotheshorse	Finnish	vaatefriikki
man	clotheshorse	Finnish	hienostelija
man	clotheshorse	Finnish	koreilija
man	clotheshorse	Finnish	muotileijona
man	clotheshorse	Finnish	Pyykinkuivausteline
man	clotheshorse	Finnish	dandy
man	clotheshorse	Finnish	jätkä
man	clotheshorse	Finnish	dandies
man	clotheshorse	Finnish	kuivausteline
man	clotheshorse	English	dandy
man	clotheshorse	English	clotheshorse
man	clotheshorse	English	beau
man	clotheshorse	English	dude
man	clotheshorse	English	gallant
man	clotheshorse	English	fop
man	clotheshorse	English	clothes_maiden
man	clotheshorse	English	Foppery
man	clotheshorse	English	Quaintrelle
man	clotheshorse	English	Clotheshorse
man	clotheshorse	English	airer
man	clotheshorse	English	Dandy
man	clotheshorse	English	Clothes_horse
man	clotheshorse	English	swell
man	clotheshorse	English	Dude
man	clotheshorse	English	sheik
man	clotheshorse	English	Fop
man	clotheshorse	English	fashion_plate
man	clotheshorse	English	Some_dude
man	clotheshorse	English	Winterdykes
man	clotheshorse	English	Fashion_monger
man	clotheshorse	English	Clothes_maidens
man	clotheshorse	English	Dude_Culture
man	clotheshorse	English	Fashion-monger
man	clotheshorse	English	Fop_rock
man	clotheshorse	English	Foppish
man	clotheshorse	English	Dudette
man	clotheshorse	English	Fops
man	clotheshorse	English	Dandies
man	clotheshorse	English	Dewd
man	clotheshorse	English	Airer
man	clotheshorse	English	Ghetto_dude
man	clotheshorse	English	Drying_rack
man	clotheshorse	English	Clotheshorses
man	clotheshorse	English	Airers
man	clotheshorse	English	Dudett
man	clotheshorse	English	Clothes_horses
man	clotheshorse	English	Clothes_maiden
man	clotheshorse	English	Dood
man	clotheshorse	English	DUDE!
man	clotheshorse	English	Foppishly
man	clotheshorse	English	Dudes
man	clotheshorse	English	Drying_racks
man	clotheshorse	English	Dandy_men
man	clotheshorse	English	Winterdyke
man	clotheshorse	French	dandy
man	clotheshorse	French	étendoir
man	clotheshorse	French	séchoir_à_linge
man	clotheshorse	French	Dandynisme
man	clotheshorse	French	Etendoir
man	clotheshorse	French	Dandys
man	clotheshorse	French	Dandysme
man	clotheshorse	French	Dude
man	clotheshorse	French	Étendoir
man	clotheshorse	French	Étendage
man	clotheshorse	French	dandys
man	clotheshorse	French	muguet
man	clotheshorse	French	pote
man	clotheshorse	French	bellâtre
man	clotheshorse	French	mec
man	clotheshorse	French	gars
man	clotheshorse	French	type
man	clotheshorse	French	sigisbée
man	clotheshorse	French	fat
man	clotheshorse	French	gravure_de_mode
man	clotheshorse	French	pinpin
man	clotheshorse	French	mon_pote
man	clotheshorse	French	dude
man	clotheshorse	Czech	sušák_na_prádlo
man	clotheshorse	Czech	vole
man	clotheshorse	Czech	fop
man	clotheshorse	Czech	světák
man	clotheshorse	Czech	dandy
man	clotheshorse	Czech	šviháci
man	clotheshorse	Hungarian	szárító
man	clotheshorse	Hungarian	ruhaszárító
man	clotheshorse	Hungarian	dandies
man	clotheshorse	Hungarian	dandy
man	clotheshorse	Hungarian	hop
man	clotheshorse	Hungarian	piperkőc
man	clotheshorse	Hungarian	haver
man	clotheshorse	Turkish	züppe
man	clotheshorse	Turkish	dostum
man	clotheshorse	Turkish	çamaşır_askısı
man	clotheshorse	Turkish	fop
man	clotheshorse	Turkish	yiğidi
man	clotheshorse	Korean	덴디즘
man	clotheshorse	Korean	빨래건조대
man	clotheshorse	Korean	댄디즘
man	clotheshorse	Korean	맵시_꾼
man	clotheshorse	Korean	족장
man	clotheshorse	Hebrew	דנדיזם
man	clotheshorse	Hebrew	גנדרן
man	clotheshorse	Hebrew	גַּנְדְּרָן
man	clotheshorse	Tagalog	taong_labis_manamit
man	clotheshorse	Tagalog	napakainam
man	clotheshorse	Tagalog	taong_masyadong_maselan_sa_pananamit
man	clotheshorse	Tagalog	clotheshorse
man	clotheshorse	Tagalog	dandies
man	clotheshorse	Thai	หนุ่มสำอาง
man	clotheshorse	Thai	คนขี้โอ่
man	clotheshorse	Thai	หนุ่มสำรวย
man	bey	Finnish	Bey
man	bey	Finnish	bei
man	bey	Finnish	beys
man	bey	Finnish	bey
man	bey	English	bey
man	bey	English	Bey
man	bey	English	Beys
man	bey	English	Beg
man	bey	English	Bej
man	bey	English	Taubey
man	bey	English	Taubiy
man	bey	English	Beis
man	bey	English	Bey_al-Kursi
man	bey	English	Uj_begi
man	bey	English	Beigh
man	bey	English	Bey_of_the_Ottoman_Empire
man	bey	English	Ottoman_Bey
man	bey	English	Beylical
man	bey	French	bey
man	bey	French	Beylicat
man	bey	French	Beylik
man	bey	French	Bey
man	bey	French	beys
man	bey	Czech	Bej
man	bey	Czech	beys
man	bey	Czech	bey
man	bey	Hungarian	Bej
man	bey	Hungarian	Bég
man	bey	Hungarian	Szandzsákbég
man	bey	Hungarian	beys
man	bey	Hungarian	bey
man	bey	Turkish	Bey
man	bey	Turkish	Beg
man	bey	Turkish	beyleri
man	bey	Turkish	bey
man	bey	Hebrew	ביי
man	bey	Hebrew	בכ
man	bey	Hebrew	beys
man	bey	Tagalog	beys
man	bey	Tagalog	bey
man	bey	Thai	เบย์
man	bey	Armenian	Բեյ
man	Black_man	Finnish	musta_mies
man	Black_man	Finnish	mustaihoinen_mies
man	Black_man	Finnish	musta_yhteisö
man	Black_man	Finnish	musta_naisten
man	Black_man	Finnish	afrikkalainen_laskeutuminen
man	Black_man	Finnish	mustia_naisia
man	Black_man	English	Black
man	Black_man	English	Black_people
man	Black_man	English	Black_man
man	Black_man	English	Black_Africans
man	Black_man	English	Black_Ppl
man	Black_man	English	Controversy_over_Black_identity
man	Black_man	English	African_blacks
man	Black_man	English	Controversies_over_black_people
man	Black_man	English	Black_men
man	Black_man	English	Black_community
man	Black_man	English	Black_race
man	Black_man	English	Forest_Negro
man	Black_man	English	Black_person
man	Black_man	English	Black_Person
man	Black_man	English	Black_male
man	Black_man	English	Black_communities
man	Black_man	English	Black_folk
man	Black_man	English	Controversy_over_Black_Identity
man	Black_man	English	Black-African
man	Black_man	English	Black_as_a_skin_color_identity
man	Black_man	English	Black-Africans
man	Black_man	English	Blk_ppl
man	Black_man	English	African_descent
man	Black_man	English	Black_female
man	Black_man	English	Black_males
man	Black_man	English	Black_african
man	Black_man	English	Black_People
man	Black_man	English	Black_ppl
man	Black_man	English	The_black_race
man	Black_man	English	African_black
man	Black_man	English	black_woman
man	Black_man	English	black_man
man	Black_man	English	black_people
man	Black_man	English	Black_people_in_West_Asia
man	Black_man	English	Negro-African
man	Black_man	English	Negro_Africans
man	Black_man	English	African-Negroes
man	Black_man	English	African_Negro
man	Black_man	English	Black_women
man	Black_man	English	African_Negroes
man	Black_man	English	Negro-Africans
man	Black_man	English	Black_woman
man	Black_man	English	Black_peoples
man	Black_man	English	Black_African_people
man	Black_man	English	African_Negros
man	Black_man	English	African-Negro
man	Black_man	English	Blacks
man	Black_man	English	African_black_people
man	Black_man	English	Negro
man	Black_man	English	Black_African
man	Black_man	English	African-Negros
man	Black_man	English	Black_Race
man	Black_man	English	Black_females
man	Black_man	English	Negro_African
man	Black_man	English	Negroes
man	Black_man	French	noir
man	Black_man	French	Négroïde
man	Black_man	French	Peuple_noir
man	Black_man	French	Peuples_noirs
man	Black_man	French	Melanoderme
man	Black_man	French	Homme_noir
man	Black_man	French	Condition_noire
man	Black_man	French	Population_de_couleur_noire
man	Black_man	French	Mélanoderme
man	Black_man	French	Négrophilie
man	Black_man	French	Race_Noire
man	Black_man	French	Mélanodermie
man	Black_man	French	Personne_de_couleur
man	Black_man	French	Renoi
man	Black_man	French	Noir
man	Black_man	French	Race_noire
man	Black_man	French	Noirs
man	Black_man	French	femmes_noires
man	Black_man	French	noirs
man	Black_man	French	communauté_noire
man	Black_man	French	origine_africaine
man	Black_man	French	homme_noir
man	Black_man	Czech	černoch
man	Black_man	Czech	afrického_původu
man	Black_man	Czech	černošské_komunity
man	Black_man	Czech	černé_ženy
man	Black_man	Hungarian	fekete_ember
man	Black_man	Hungarian	Négerek
man	Black_man	Hungarian	négerek
man	Black_man	Hungarian	Feketebőrűek
man	Black_man	Hungarian	néger
man	Black_man	Hungarian	Feketebőrű
man	Black_man	Hungarian	Fekete_bőrűek
man	Black_man	Hungarian	Fekete_bőrű
man	Black_man	Hungarian	Néger
man	Black_man	Hungarian	afrikai_származású
man	Black_man	Hungarian	fekete_nők
man	Black_man	Hungarian	fekete_közösség
man	Black_man	Turkish	Siyahiler
man	Black_man	Turkish	Siyahî
man	Black_man	Turkish	Zenciler
man	Black_man	Turkish	Zenci
man	Black_man	Turkish	Siyahi
man	Black_man	Turkish	siyah_adam
man	Black_man	Turkish	Siyahlar
man	Black_man	Turkish	siyah_kadınlar
man	Black_man	Turkish	afrika_kökenli
man	Black_man	Turkish	siyah_insanlar
man	Black_man	Korean	흑인
man	Black_man	Hebrew	אדם_שחור
man	Black_man	Hebrew	האדם_השחור
man	Black_man	Hebrew	שחום_עור
man	Black_man	Hebrew	שחורים
man	Black_man	Hebrew	אנשים_שחורים
man	Black_man	Hebrew	ממוצא_אפריקני
man	Black_man	Hebrew	נשים_שחורות
man	Black_man	Tagalog	african_pagpanaog
man	Black_man	Tagalog	itim_na_kababaihan
man	Black_man	Tagalog	itim_na_tao
man	Black_man	Tagalog	black_tao
man	Black_man	Tagalog	itim_na_komunidad
man	Black_man	Tagalog	black_kababaihan
man	Black_man	Thai	ชายผิวดำ
man	boy	Finnish	poika
man	boy	Finnish	kundi
man	boy	Finnish	kaveri
man	boy	Finnish	jätkä
man	boy	English	boy
man	boy	French	garçon
man	boy	French	gars
man	boy	Czech	chlapec
man	boy	Hungarian	fiú
man	boy	Turkish	çocuk
man	boy	Tagalog	batang_lalaki
man	boy	Thai	หนุ่มน้อย
man	bozo	Finnish	kaveri
man	bozo	Finnish	kolli
man	bozo	Finnish	tollo
man	bozo	Finnish	jätkä
man	bozo	Finnish	hombre
man	bozo	English	cat
man	bozo	English	hombre
man	bozo	English	guy
man	bozo	English	bozo
man	bozo	French	homme
man	bozo	French	chat
man	bozo	French	hombre
man	bozo	French	mec
man	bozo	French	gars
man	bozo	Czech	hombre
man	bozo	Hungarian	srác
man	bozo	Hungarian	hombre
man	bozo	Turkish	adam
man	bozo	Turkish	hombre
man	bozo	Korean	아저씨
man	bozo	Korean	것
man	bozo	Korean	자식
man	bozo	Korean	놈
man	bozo	Korean	사람
man	bozo	Korean	녀석
man	bozo	Hebrew	אומברה
man	bozo	Tagalog	tao
man	bozo	Tagalog	hombre
man	bozo	Thai	ชายหนุ่ม
man	bozo	Thai	หนุ่ม
man	bozo	Thai	พ่อหนุ่ม
man	bull	Finnish	jätti
man	bull	Finnish	järkäle
man	bull	Finnish	jättiläinen
man	bull	Finnish	karhu
man	bull	Finnish	härkä
man	bull	Finnish	voimamies
man	bull	Finnish	vannehtijan
man	bull	English	strapper
man	bull	English	bull
man	bull	English	Samson
man	bull	English	bruiser
man	bull	French	Samson
man	bull	French	taureau
man	bull	French	gaillard
man	bull	French	malabar
man	bull	Czech	strapper
man	bull	Czech	rváč
man	bull	Hungarian	bunyós
man	bull	Hungarian	lovász
man	bull	Turkish	etine_dolgun_kız
man	bull	Turkish	boksör
man	bull	Korean	수
man	bull	Korean	권투_선수
man	bull	Korean	가죽으로_매는_사람
man	bull	Hebrew	strapper
man	bull	Hebrew	מתאגרף
man	bull	Tagalog	malusog_na_tao
man	bull	Tagalog	mapanupil
man	bull	Thai	ยักษ์
man	bull	Thai	นักเลง
man	bull	Armenian	տավար
man	dude	Finnish	heppu
man	dude	Finnish	tyyppi
man	dude	Finnish	kaveri
man	dude	Finnish	hemmo
man	dude	Finnish	jätkä
man	dude	Finnish	heebo
man	dude	English	dude
man	dude	English	buster
man	dude	English	fellow
man	dude	French	mec
man	dude	French	gars
man	dude	French	type
man	dude	French	homme
man	dude	Korean	사람
man	dude	Korean	동정
man	dude	Hebrew	איש
man	dude	Hebrew	חבוב
man	dude	Tagalog	Tol
man	dude	Thai	ไอ้หนุ่ม
man	dude	Thai	พ่อหนุ่ม
man	grass_widower	Finnish	eronnut_mies
man	grass_widower	Finnish	vaimostaan_erillään_asuva_mies
man	grass_widower	Finnish	kesäleski
man	grass_widower	English	grass_widower
man	grass_widower	English	divorced_man
man	grass_widower	French	divorcé
man	grass_widower	French	homme_divorcé
man	grass_widower	Czech	rozvedený_muž
man	grass_widower	Czech	tráva_vdovec
man	grass_widower	Hungarian	szalmaözvegy
man	grass_widower	Hungarian	elvált_férfi
man	grass_widower	Hungarian	férfi_szalmaözvegy
man	grass_widower	Turkish	dul_erkek
man	grass_widower	Turkish	boşanmış_adam
man	grass_widower	Korean	이혼_사람
man	grass_widower	Korean	아내가_부재중_인_남편
man	grass_widower	Hebrew	אלמן_קש
man	grass_widower	Hebrew	גבר_גרוש
man	grass_widower	Tagalog	diborsiyado_tao
man	grass_widower	Tagalog	separado
man	grass_widower	Thai	พ่อหม้าย
man	ejaculator	Finnish	ejakuloija
man	ejaculator	English	ejaculator
man	ejaculator	Thai	คนหลั่งน้ำอสุจิ
man	ejaculator	Thai	คนหลั่งน้ำกาม
man	ejaculator	Thai	ผู้หลั่งน้ำอสุจิ
man	Esquire	Finnish	esq
man	Esquire	Finnish	kartanonherra
man	Esquire	Finnish	Hra
man	Esquire	Finnish	herra
man	Esquire	Finnish	esquire
man	Esquire	English	Esquire
man	Esquire	English	Esq
man	Esquire	English	esquire
man	Esquire	English	Esq.
man	Esquire	French	Esquire
man	Esquire	French	esq
man	Esquire	French	Esq.
man	Esquire	French	écuyer
man	Esquire	Czech	esq
man	Esquire	Czech	esquire
man	Esquire	Hungarian	esq
man	Esquire	Hungarian	esquire
man	Esquire	Turkish	esq
man	Esquire	Turkish	esquire
man	Esquire	Korean	esq
man	Esquire	Hebrew	אסקווייר
man	Esquire	Hebrew	esq
man	Esquire	Hebrew	עו"ד
man	Esquire	Tagalog	esq
man	Esquire	Tagalog	eskwayer
man	Esquire	Thai	เอสไควร์
man	father_figure	Finnish	isähahmo
man	father_figure	Finnish	sijaisisä
man	father_figure	Finnish	isä_korvike
man	father_figure	English	father_figure
man	father_figure	English	father_surrogate
man	father_figure	English	Mother_figure
man	father_figure	English	Father_Figure
man	father_figure	French	figure_paternelle
man	father_figure	French	substitution_père
man	father_figure	Czech	postava_otce
man	father_figure	Czech	otec_náhradní
man	father_figure	Hungarian	apa-figura
man	father_figure	Hungarian	apa_helyettesítő
man	father_figure	Turkish	baba_imajı
man	father_figure	Turkish	babası_vekil
man	father_figure	Turkish	baba_figürü
man	father_figure	Korean	아버지_대리
man	father_figure	Korean	아버지_그림
man	father_figure	Hebrew	דמות_אב
man	father_figure	Hebrew	אב_פונדקאי
man	father_figure	Tagalog	ama_figure
man	father_figure	Tagalog	ama_pangalawa
man	father_figure	Thai	ผู้อาวุโส
man	galoot	Finnish	köntys
man	galoot	Finnish	galoot
man	galoot	English	galoot
man	galoot	French	galoot
man	galoot	Czech	galoot
man	galoot	Hungarian	galoot
man	galoot	Turkish	aptal_bir
man	galoot	Korean	galoot
man	galoot	Hebrew	galoot
man	galoot	Tagalog	galoot
man	geezer	Finnish	ukko
man	geezer	Finnish	horisko
man	geezer	Finnish	äijä
man	geezer	Finnish	vanha_äijä
man	geezer	Finnish	taata_kääkkä
man	geezer	Finnish	käppänä
man	geezer	English	geezer
man	geezer	French	vieillard
man	geezer	French	geezer
man	geezer	French	homme
man	geezer	French	mec
man	geezer	French	mâle
man	geezer	French	gars
man	geezer	French	type
man	geezer	Czech	starší_člověk
man	geezer	Hungarian	trotli
man	geezer	Turkish	moruk
man	geezer	Korean	놈
man	geezer	Korean	괴짜
man	geezer	Hebrew	חְתְיָאר‎
man	geezer	Hebrew	תֶּרַח‎
man	geezer	Hebrew	ברנש
man	geezer	Tagalog	matanda
man	golden_boy	Finnish	ihmelapsi
man	golden_boy	Finnish	kultapoika
man	golden_boy	Finnish	ihmepoika
man	golden_boy	Finnish	golden_boy
man	golden_boy	English	golden_boy
man	golden_boy	English	wonder_boy
man	golden_boy	French	wonder_boy
man	golden_boy	French	golden_boy
man	golden_boy	Czech	zajímalo_by_mě,_chlapče
man	golden_boy	Czech	zlatý_chlapec
man	golden_boy	Hungarian	vajon_fiú
man	golden_boy	Hungarian	golden_boy
man	golden_boy	Turkish	altın_çocuk
man	golden_boy	Turkish	çok_yetenekli_genç
man	golden_boy	Korean	아들을_궁금
man	golden_boy	Korean	황금_소년
man	golden_boy	Hebrew	נער_זהב
man	golden_boy	Hebrew	ילד_פלא
man	golden_boy	Tagalog	magtaka_batang_lalaki
man	golden_boy	Tagalog	golden_boy
man	golden_boy	Thai	โกลเด้นบอย
man	greybeard	Finnish	vanha_mies
man	greybeard	Finnish	ukko
man	greybeard	Finnish	metusalemi
man	greybeard	Finnish	äijä
man	greybeard	Finnish	naavaparta
man	greybeard	Finnish	harmaaparta
man	greybeard	Finnish	jäärä
man	greybeard	Finnish	graybeard
man	greybeard	English	greybeard
man	greybeard	English	old_man
man	greybeard	English	Methuselah
man	greybeard	English	graybeard
man	greybeard	English	Greybeard
man	greybeard	English	Graybeard
man	greybeard	French	vieil_homme
man	greybeard	French	vieillard
man	greybeard	French	Mathusalem
man	greybeard	French	vieux
man	greybeard	Czech	stařec
man	greybeard	Czech	graybeard
man	greybeard	Czech	starý_muž
man	greybeard	Hungarian	öregember
man	greybeard	Hungarian	öreg
man	greybeard	Turkish	ihtiyar_adam
man	greybeard	Turkish	yaşlı_adam
man	greybeard	Korean	할아버지
man	greybeard	Korean	노인
man	greybeard	Korean	수염이_희끗_희끗_한_사람
man	greybeard	Korean	노한
man	greybeard	Korean	부로
man	greybeard	Hebrew	הזקן
man	greybeard	Hebrew	זקן
man	greybeard	Tagalog	lumang_tao
man	greybeard	Tagalog	puting_balbas
man	greybeard	Thai	ชายชรา
man	greybeard	Thai	ตาแก่
man	greybeard	Thai	พ่อเฒ่า
man	greybeard	Armenian	պառավ
man	greybeard	Armenian	ծերունի
man	greybeard	Armenian	ծերուկ
man	Herr	Finnish	Herr
man	Herr	English	Herr
man	Herr	French	Nimm_von_uns
man	Herr	French	Erhalt_uns
man	Herr	French	Herr
man	Herr	Thai	แฮร์
man	Hooray_Henry	Finnish	Hooray_Henry
man	Hooray_Henry	Finnish	hurraa_henry
man	Hooray_Henry	English	Hooray_Henry
man	Hooray_Henry	French	hooray_henry
man	Hooray_Henry	Czech	hurá_henry
man	Hooray_Henry	Hungarian	hurrá_henry
man	Hooray_Henry	Turkish	yaşasın_henry
man	Hooray_Henry	Korean	만세_헨리
man	Hooray_Henry	Hebrew	הידד_הנרי
man	Hooray_Henry	Tagalog	yehey_henry
man	housefather	Finnish	asuntolanjohtaja
man	housefather	Finnish	housefather
man	housefather	English	housefather
man	housefather	French	père_de_famille
man	housefather	Czech	housefather
man	housefather	Hungarian	gondnok_diákszállóban
man	housefather	Turkish	housefather
man	housefather	Korean	housefather
man	housefather	Hebrew	housefather
man	housefather	Tagalog	housefather
man	housefather	Thai	พ่อบ้าน
man	hunk	Finnish	herkkupala
man	hunk	Finnish	namupala
man	hunk	Finnish	adonis
man	hunk	Finnish	muskelimies
man	hunk	English	hunk
man	hunk	Hebrew	לִירְד‎
man	hunk	Hebrew	חָתִיךְ‎
man	inamorato	Finnish	miesystävä
man	inamorato	Finnish	rakastaja
man	inamorato	Finnish	inamorato
man	inamorato	English	inamorato
man	inamorato	French	inamorato
man	inamorato	Czech	miláček
man	inamorato	Hungarian	szerelmes_férfi
man	inamorato	Turkish	sevgili
man	inamorato	Korean	정부
man	inamorato	Korean	애인
man	inamorato	Hebrew	inamorato
man	inamorato	Tagalog	nagmamahal
man	iron_man	Finnish	rautamies
man	iron_man	Finnish	ironman
man	iron_man	Finnish	iron_man
man	iron_man	English	ironman
man	iron_man	English	iron_man
man	iron_man	French	iron_man
man	iron_man	French	ironman
man	iron_man	Czech	ironman
man	iron_man	Czech	iron_man
man	iron_man	Hungarian	ironman
man	iron_man	Hungarian	iron_man
man	iron_man	Turkish	ironman
man	iron_man	Turkish	demir_adam
man	iron_man	Korean	철인
man	iron_man	Korean	ironman
man	iron_man	Hebrew	איש_ברזל
man	iron_man	Tagalog	ironman
man	iron_man	Tagalog	bakal_tao
man	iron_man	Thai	คนเหล็ก
man	ironside	Finnish	vahva_ihminen
man	ironside	Finnish	rohkea_ihminen
man	ironside	Finnish	ironside
man	ironside	English	ironside
man	ironside	French	ironside
man	ironside	Czech	ironside
man	ironside	Hungarian	vasbordájú
man	ironside	Turkish	ironside
man	ironside	Korean	굳센_사람
man	ironside	Hebrew	איירונסייד
man	ironside	Tagalog	katapangan
man	ironside	Thai	คนเหล็ก
man	Monsieur	Finnish	monsieur
man	Monsieur	Finnish	herra
man	Monsieur	English	Monsieur
man	Monsieur	English	M.
man	Monsieur	English	Mssrs
man	Monsieur	English	Messieurs
man	Monsieur	English	Mssrs.
man	Monsieur	French	Monsieur
man	Monsieur	French	monsieur
man	Monsieur	Czech	Monsieur
man	Monsieur	Czech	monsieur
man	Monsieur	Hungarian	Monsieur
man	Monsieur	Hungarian	úr
man	Monsieur	Hungarian	monsieur
man	Monsieur	Turkish	mösyö
man	Monsieur	Korean	씨
man	Monsieur	Hebrew	מסייה
man	Monsieur	Tagalog	ginoo
man	Monsieur	Thai	มองซิเออร์
man	old_boy	Finnish	äijä
man	old_boy	Finnish	ukko
man	old_boy	English	old_boy
man	old_boy	English	old_man
man	old_boy	French	vieillard
man	old_boy	French	bonhomme
man	old_boy	French	vieux
man	old_boy	Korean	아비
man	old_boy	Korean	할아버지
man	paterfamilias	Finnish	patriarkka
man	paterfamilias	Finnish	Pater_familias
man	paterfamilias	Finnish	paterfamilias
man	paterfamilias	Finnish	perheenpää
man	paterfamilias	Finnish	patriarkat
man	paterfamilias	Finnish	pater_familias
man	paterfamilias	Finnish	patria_potestas
man	paterfamilias	English	paterfamilias
man	paterfamilias	English	patriarch
man	paterfamilias	English	Pater_familias
man	paterfamilias	English	pater_familias
man	paterfamilias	English	Patria_potestas
man	paterfamilias	English	Paterfamilias
man	paterfamilias	English	Patresfamilias
man	paterfamilias	English	Paterfamiliases
man	paterfamilias	English	Pater_Familias
man	paterfamilias	English	Pater-familias
man	paterfamilias	English	Patria_Potestas
man	paterfamilias	French	patriarche
man	paterfamilias	French	Pater_familias
man	paterfamilias	French	pater_familias
man	paterfamilias	French	père_de_famille
man	paterfamilias	French	patria_potestas
man	paterfamilias	French	patriarches
man	paterfamilias	Czech	Pater_familias
man	paterfamilias	Czech	paterfamilias
man	paterfamilias	Czech	patriarcha
man	paterfamilias	Czech	patriarchové
man	paterfamilias	Czech	pater_familias
man	paterfamilias	Czech	patria_potestas
man	paterfamilias	Hungarian	Pater_familias
man	paterfamilias	Hungarian	pátriárkák
man	paterfamilias	Hungarian	pátriárka
man	paterfamilias	Hungarian	családapa
man	paterfamilias	Hungarian	családfő
man	paterfamilias	Hungarian	pater_familias
man	paterfamilias	Hungarian	patria_potestas
man	paterfamilias	Turkish	ev_bark_sahibi
man	paterfamilias	Turkish	pater_familias
man	paterfamilias	Turkish	patrik
man	paterfamilias	Turkish	patrikler
man	paterfamilias	Korean	가부
man	paterfamilias	Korean	가장
man	paterfamilias	Korean	paterfamilias
man	paterfamilias	Hebrew	פטריארך
man	paterfamilias	Hebrew	ראש_משפחה
man	paterfamilias	Hebrew	הפטריארך
man	paterfamilias	Hebrew	familias_פייטר
man	paterfamilias	Hebrew	אב_משפחה
man	paterfamilias	Tagalog	paterfamilias
man	paterfamilias	Tagalog	apo
man	paterfamilias	Tagalog	patriarchs
man	paterfamilias	Tagalog	pater_familias
man	paterfamilias	Tagalog	patria_potestas
man	paterfamilias	Thai	ผู้ชายที่เป็นหัวหน้าครอบครัว
man	paterfamilias	Armenian	տանուտեր
man	paterfamilias	Armenian	նախահայր
man	Peter_Pan	Finnish	Peter_Pan
man	Peter_Pan	English	Peter_Pan
man	Peter_Pan	French	Peter_Pan
man	Peter_Pan	Thai	ปีเตอร์แพน
man	womanizer	Finnish	elostelija
man	womanizer	Finnish	naisissa_kävijä
man	womanizer	Finnish	pelimies
man	womanizer	Finnish	naistenmies
man	womanizer	Finnish	naissankari
man	womanizer	English	womanizer
man	womanizer	English	philanderer
man	womanizer	English	womaniser
man	womanizer	English	Philanderer
man	womanizer	French	coureur_de_jupons
man	womanizer	French	coureur
man	womanizer	French	Don_Juan
man	womanizer	French	cavaleur
man	womanizer	French	homme_à_femmes
man	womanizer	French	womanizer
man	womanizer	French	bouc
man	womanizer	French	jupons
man	womanizer	French	galant
man	womanizer	French	flirteur
man	womanizer	Czech	sukničkář
man	womanizer	Czech	záletník
man	womanizer	Hungarian	nőcsábász
man	womanizer	Hungarian	nőbolond
man	womanizer	Hungarian	szívtipró
man	womanizer	Turkish	zampara
man	womanizer	Turkish	flörtçü
man	womanizer	Turkish	zendost
man	womanizer	Turkish	keskin
man	womanizer	Turkish	kadıncıl
man	womanizer	Korean	오입_쟁이
man	womanizer	Korean	연애_놀이에_빠진_남자
man	womanizer	Hebrew	עוגב
man	womanizer	Hebrew	רודף_שמלות
man	womanizer	Tagalog	babaero
man	womanizer	Thai	คนเจ้าชู้ประตูดิน
man	womanizer	Thai	ชายเจ้าชู้
man	womanizer	Thai	คนเจ้าชู้ไก่แจ้
man	womanizer	Thai	พ่อปลาไหล
man	womanizer	Thai	คนเจ้าชู้
man	ponce	Finnish	neiti
man	ponce	English	ponce
man	posseman	Finnish	järjestyspartion_jäsen
man	posseman	Finnish	posseman
man	posseman	English	posseman
man	posseman	French	posseman
man	posseman	Czech	posseman
man	posseman	Hungarian	posseman
man	posseman	Turkish	posseman
man	posseman	Korean	posseman
man	posseman	Hebrew	posseman
man	posseman	Tagalog	posseman
man	Senhor	Finnish	Senhor
man	Senhor	Finnish	senhor
man	Senhor	English	Senhor
man	Senhor	English	Senhora
man	Senhor	French	senhor
man	Senhor	Czech	senhor
man	Senhor	Hungarian	senhor
