synset	hyponym	lang	gloss
woman	stepson	Hungarian	kevert_család
woman	stepson	Hungarian	mostohafia
woman	stepson	Hungarian	gonosz_mostoha
woman	stepson	Hungarian	mostohatestvére
woman	stepson	Hungarian	mostoha
woman	stepson	Hungarian	stepfamily
woman	stepson	Hungarian	step-fia
woman	stepson	Hungarian	mostohafiú
woman	stepson	Hebrew	משפחה_מורכבת
woman	stepson	Hebrew	אב_חורג
woman	stepson	Hebrew	משפחה_משולבת
woman	stepson	Hebrew	בן_חורג
woman	stepson	Korean	의붓가정
woman	stepson	Korean	의붓_아들
woman	stepson	Korean	양부모
woman	stepson	Korean	양부모님
woman	stepson	Korean	의붓엄마
woman	stepson	Korean	새아빠
woman	stepson	Korean	의붓남매
woman	stepson	Korean	의붓_형제
woman	stepson	Korean	의붓_부모
woman	stepson	Korean	의붓_가족
woman	stepson	Korean	의붓자녀
woman	stepson	Korean	의붓가족
woman	stepson	Korean	의붓딸
woman	stepson	Korean	의붓부모
woman	stepson	Korean	새엄마
woman	stepson	Korean	의붓_남매
woman	stepson	Korean	의붓형제
woman	stepson	Korean	새어머니
woman	stepson	Korean	의붓아버지
woman	stepson	Korean	의붓아들
woman	stepson	Korean	새아버지
woman	stepson	Korean	계부
woman	stepson	Korean	의붓아빠
woman	stepson	Korean	의붓어머니
woman	stepson	Korean	계모
woman	stepson	Korean	의붓자매
woman	stepson	Korean	의붓_가정
woman	stepson	Korean	의붓_자매
woman	stepson	Korean	샘
woman	stepson	Tagalog	lalaking_anak_na_panguman
woman	stepson	Tagalog	amain
woman	stepson	Tagalog	tiyuhin
woman	stepson	Tagalog	hakbang-ina
woman	stepson	Tagalog	masama_tiya
woman	stepson	Tagalog	pinaghalo_pamilya
woman	stepson	Tagalog	step-ama
woman	stepson	Tagalog	hakbang-anak
woman	stepson	Tagalog	stepfamily
woman	stepson	Tagalog	kinakapatid_na_babae
woman	stepson	Tagalog	hakbang-ama
woman	stepson	Thai	ลูกเลี้ยงชาย
woman	stepson	Armenian	խորթ_տղա
woman	stepson	Armenian	խորթ_որդի
woman	suffragette	English	suffragette
woman	suffragette	English	suffrage_activist
woman	suffragette	English	suffragist
woman	suffragette	English	Sufragette
woman	suffragette	English	Suffraget
woman	suffragette	English	Suffragette_movement
woman	suffragette	English	Sufragettes
woman	suffragette	English	Suffrage_Day
woman	suffragette	English	The_Suffragettes
woman	suffragette	English	Suffragettes
woman	suffragette	English	Suffragette_Movement
woman	suffragette	English	Suffrigette
woman	suffragette	French	suffragette
woman	suffragette	French	suffragettes
woman	suffragette	French	Sufragette
woman	suffragette	French	Suffragettes
woman	suffragette	French	Mouvement_suffragiste
woman	suffragette	French	Suffragiste
woman	suffragette	Finnish	suffragetti
woman	suffragette	Finnish	naisasianainen
woman	suffragette	Finnish	Suffragetti
woman	suffragette	Finnish	sufragetti
woman	suffragette	Finnish	suffragetit
woman	suffragette	Czech	sufražetka
woman	suffragette	Czech	Sufražetky
woman	suffragette	Czech	Sufražetka
woman	suffragette	Czech	suffragette
woman	suffragette	Czech	sufražetky
woman	suffragette	Czech	suffragettes
woman	suffragette	Turkish	Süfrajetler
woman	suffragette	Turkish	Süfrajet
woman	suffragette	Turkish	kadınların_seçme_hakkını_savunan_kadın
woman	suffragette	Hungarian	szüfrazsett
woman	suffragette	Hungarian	Szüfrazsett
woman	suffragette	Hungarian	suffragettes
woman	suffragette	Hebrew	סופרג'יסטיות
woman	suffragette	Hebrew	סופרז'יזם
woman	suffragette	Hebrew	סופרז'יסטיות
woman	suffragette	Hebrew	סופרג'יסטית
woman	suffragette	Hebrew	סופרג'יזם
woman	suffragette	Hebrew	סופרג'יסט
woman	suffragette	Hebrew	התנועה_הסופרג'יסטית
woman	suffragette	Hebrew	הסופרג'יסטיות
woman	suffragette	Hebrew	הסופרז'יסטיות
woman	suffragette	Hebrew	סופרז'יסטית
woman	suffragette	Korean	여성참정권론자
woman	suffragette	Korean	여성_참정권_론자
woman	suffragette	Tagalog	suffragette
woman	suffragette	Tagalog	suffragettes
woman	suffragette	Thai	สตรีที่เรียกร้องสิทธิเลือกตั้ง
woman	suffragette	Thai	สตรีผู้เรียกร้องสิทธิทางการเมือง
woman	Imperial_Chinese_harem_system	English	Imperial_Chinese_harem_system
woman	Imperial_Chinese_harem_system	English	monarch's_concubine
woman	Imperial_Chinese_harem_system	English	Ranks_of_imperial_consorts_in_China
woman	Imperial_Chinese_harem_system	English	Ranks_of_Chinese_consorts
woman	Imperial_Chinese_harem_system	English	Imperial_Chinese_Harem_system
woman	Imperial_Chinese_harem_system	English	Ranks_of_Imperial_Consorts_in_China
woman	Imperial_Chinese_harem_system	English	Imperial_Noble_Consort
woman	Imperial_Chinese_harem_system	French	concubine_du_monarque
woman	Imperial_Chinese_harem_system	Korean	후궁
woman	Imperial_Chinese_harem_system	Korean	황비
woman	Women_in_Nepal	English	women_in_Nepal
woman	Women_in_Nepal	English	Women_in_Nepal
woman	Career_woman	English	Career_woman
woman	Career_woman	English	career_woman
woman	Career_woman	English	Career_Woman
woman	Career_woman	English	Career_women
woman	Career_woman	French	femme_de_carrière
woman	Career_woman	Finnish	uranainen
woman	Career_woman	Turkish	kariyer_kadını
woman	Career_woman	Hungarian	karrierista_nő
woman	Career_woman	Hebrew	אשת_קריירה
woman	Career_woman	Tagalog	karera_babae
woman	Gladiatrix	English	Gladiatrix
woman	Gladiatrix	English	Female_gladiator
woman	Gladiatrix	English	Gladiatrices
woman	Gladiatrix	English	Female_gladiators
woman	Gladiatrix	French	Gladiatrice
woman	First_Lady	English	First_Lady
woman	First_Lady	English	First_lady
woman	First_Lady	English	First_spouse
woman	First_Lady	English	First_ladies
woman	First_Lady	English	First_Husband
woman	First_Lady	English	First_Spouse
woman	First_Lady	English	First_gentleman
woman	First_Lady	English	1st_lady
woman	First_Lady	English	First_Ladies
woman	First_Lady	English	First_Lady_of_South_Vietnam
woman	First_Lady	English	First_Gentlemen
woman	First_Lady	English	Presidentress
woman	First_Lady	English	Presidential_consort
woman	First_Lady	English	First_Gentleman
woman	First_Lady	French	First_Lady
woman	First_Lady	French	Première_dame
woman	First_Lady	French	Premiere_dame
woman	First_Lady	French	Première_Dame_d'Égypte
woman	First_Lady	French	Première_dame_de_la_Russie
woman	First_Lady	French	First_lady
woman	First_Lady	French	Première_Dame
woman	First_Lady	French	première_dame
woman	First_Lady	French	premières_dames
woman	First_Lady	French	premier_gentilhomme
woman	First_Lady	Finnish	Ensimmäinen_nainen
woman	First_Lady	Finnish	first_gentleman
woman	First_Lady	Finnish	first_ladies
woman	First_Lady	Finnish	first_lady
woman	First_Lady	Turkish	First_Lady
woman	First_Lady	Turkish	Başbayan
woman	First_Lady	Turkish	First_lady
woman	First_Lady	Turkish	Cumhurbaşkanı_Eşi
woman	First_Lady	Turkish	Türkiye_Cumhurbaşkanı_Eşi
woman	First_Lady	Turkish	first_ladies
woman	First_Lady	Turkish	first_lady
woman	First_Lady	Czech	První_dáma
woman	First_Lady	Czech	první_dáma
woman	First_Lady	Czech	první_gentleman
woman	First_Lady	Czech	první_dámy
woman	First_Lady	Hungarian	first_gentleman
woman	First_Lady	Hungarian	first_ladies
woman	First_Lady	Hungarian	first_lady
woman	First_Lady	Hebrew	גברת_ראשונה
woman	First_Lady	Hebrew	הגברת_הראשונה
woman	First_Lady	Hebrew	גברות_ראשונות
woman	First_Lady	Korean	영부인
woman	First_Lady	Korean	퍼스트_레이디
woman	First_Lady	Korean	대통령의_부인
woman	First_Lady	Korean	퍼스트레이디
woman	First_Lady	Korean	대통령_영부인
woman	First_Lady	Korean	퍼스트_젠틀맨
woman	First_Lady	Korean	영부군
woman	First_Lady	Tamil	முதல்_சீமான்
woman	First_Lady	Tamil	முதல்_சீமாட்டி
woman	First_Lady	Tagalog	unang_ginoo
woman	First_Lady	Tagalog	unang_lady
woman	First_Lady	Tagalog	unang_ladies
woman	First_Lady	Armenian	Առաջին_տիկին
woman	Women_in_computing	English	Women_in_computing
woman	Women_in_computing	English	Timeline_of_women_in_computing
woman	Women_in_computing	English	Women,_girls_and_information_technology
woman	Women_in_computing	English	Women_in_Computing
woman	Women_in_computing	English	Women_in_computer_science
woman	Women_in_computing	English	Girls_in_computer_science
woman	Women_in_computing	French	les_femmes_dans_l'informatique
woman	Women_in_computing	French	femmes_dans_l'informatique
woman	Women_in_computing	Finnish	naisten_computing
woman	Women_in_computing	Turkish	Bilişimde_kadınlar
woman	Women_in_computing	Tagalog	kababaihan_sa_computing
woman	lipstick_lesbian	English	lipstick_lesbian
woman	lipstick_lesbian	English	Lipstick_lesbians
woman	lipstick_lesbian	English	Lesbian_Flag
woman	lipstick_lesbian	French	lesbienne_de_rouge_à_lèvres
woman	lipstick_lesbian	Finnish	huulipuna_lesbo
woman	lipstick_lesbian	Turkish	Lipstic_lezbiyen
woman	lipstick_lesbian	Turkish	Lipstick_lezbiyen
woman	lipstick_lesbian	Turkish	ruj_lezbiyen
woman	lipstick_lesbian	Hungarian	Lipstick_leszbikus
woman	lipstick_lesbian	Hungarian	rúzs_leszbikus
woman	lipstick_lesbian	Korean	립스틱_레즈비언
woman	Camille_and_Kennerly_Kitt	English	Harp_Twins
woman	Camille_and_Kennerly_Kitt	English	Camille_and_Kennerly_Kitt
woman	Camille_and_Kennerly_Kitt	English	The_Harp_Twins
woman	Camille_and_Kennerly_Kitt	English	Kennerly_Kitt
woman	Camille_and_Kennerly_Kitt	English	Camille_Kitt
woman	Camille_and_Kennerly_Kitt	French	Camille_and_Kennerly_Kitt
woman	Camille_and_Kennerly_Kitt	French	Camille_et_Kennerly_Kitt
woman	Camille_and_Kennerly_Kitt	French	The_Harp_Twins
woman	Camille_and_Kennerly_Kitt	French	Kennerly_Kitt
woman	Camille_and_Kennerly_Kitt	French	Camille_Kitt
woman	Camille_and_Kennerly_Kitt	Finnish	Camille_ja_Kennerly_Kitt
woman	Camille_and_Kennerly_Kitt	Finnish	Camille_and_Kennerly
woman	Camille_and_Kennerly_Kitt	Finnish	The_Harp_Twins
woman	Camille_and_Kennerly_Kitt	Czech	Harp_Twins
woman	Camille_and_Kennerly_Kitt	Czech	Camille_a_Kennerly_Kitt
woman	Camille_and_Kennerly_Kitt	Czech	The_Harp_Twins
woman	fag_hag	English	fag_hag
woman	fag_hag	English	Flame_dame
woman	fag_hag	English	Fag_hags
woman	fag_hag	English	Lezbro
woman	fag_hag	English	Faghag
woman	fag_hag	English	Fag_Hag
woman	fag_hag	French	Fille_a_pedes
woman	fag_hag	French	femme_à_pédés_fille_à_pédés
woman	fag_hag	French	Fille_à_pédés
woman	fag_hag	French	fille_à_pédés
woman	fag_hag	French	Fille_À_Pédés
woman	fag_hag	French	fag_hag
woman	fag_hag	Finnish	homoemo
woman	fag_hag	Finnish	Homoemo
woman	fag_hag	Finnish	Lesbro
woman	fag_hag	Finnish	fag_hag
woman	fag_hag	Finnish	faghag
woman	fag_hag	Finnish	Faghag
woman	fag_hag	Finnish	Fag_hag
woman	fag_hag	Czech	Fag-hag
woman	fag_hag	Turkish	ibne
woman	fag_hag	Hungarian	fag_banya
woman	fag_hag	Hebrew	פאג_האג
woman	fag_hag	Hebrew	הומו_מכשפה
woman	fag_hag	Korean	패그_해그
woman	fag_hag	Korean	패그해그
woman	fag_hag	Tagalog	bading_bruha
woman	Martha	English	Martha
woman	Martha	English	Martha_of_Bethany
woman	Martha	English	Martha_and_Mary
woman	Martha	English	St._Martha
woman	Martha	English	Saint_Marthe
woman	Martha	French	Marthe
woman	Martha	French	Marthe_de_Béthanie
woman	Martha	French	Marthe_et_Marie
woman	Martha	Finnish	Martta
woman	Martha	Finnish	Pyhä_Martta
woman	Martha	Czech	Svatá_Marta
woman	Martha	Hungarian	Márta
woman	Martha	Hebrew	מרתה
woman	Martha	Korean	베타니아의_마르타
woman	Martha	Tamil	மார்த்தா
woman	Martha	Tamil	புனித_மார்த்தா
woman	Bearded_lady	English	Bearded_lady
woman	Bearded_lady	English	Bearded_women
woman	Bearded_lady	English	Bearded_Lady
woman	Bearded_lady	English	Bearded_Ladies
woman	Bearded_lady	English	Bearded_woman
woman	Bearded_lady	French	Femme_a_barbe
woman	Bearded_lady	French	Femme_à_barbe
woman	Bearded_lady	French	Femme_À_Barbe
woman	Bearded_lady	French	femme_à_barbe
woman	Bearded_lady	Finnish	Naisten_parrakkuus
woman	Bearded_lady	Finnish	Parrakas_nainen
woman	Bearded_lady	Finnish	Wilgefortis
woman	Bearded_lady	Finnish	parrakas_nainen
woman	Bearded_lady	Turkish	sakallı_kadın
woman	Bearded_lady	Czech	vousatá_dáma
woman	Bearded_lady	Hungarian	szakállas_hölgy
woman	Bearded_lady	Hebrew	אישה_מזוקנת
woman	Bearded_lady	Hebrew	גברת_זקנה
woman	Bearded_lady	Tagalog	may_balbas_babae
woman	teenage_girl	English	teenage_girl
woman	teenage_girl	French	gamine
woman	grandaunt	English	grandaunt
woman	grandaunt	English	great-aunt
woman	grandaunt	English	great_aunt
woman	grandaunt	French	grand-tante
woman	priestess	English	priestess
woman	priestess	French	prêtresse
woman	fraternal_nephew_or_niece	English	fraternal_nibling
woman	fraternal_nephew_or_niece	English	fraternal_nephew_or_niece
woman	fraternal_nephew_or_niece	English	fraternal_niece_or_nephew
woman	fraternal_nephew_or_niece	English	niece
woman	fraternal_nephew_or_niece	English	nephew
woman	fraternal_nephew_or_niece	French	neveu
woman	fraternal_nephew_or_niece	French	nièce
woman	fraternal_nephew_or_niece	Finnish	veljenpoika_tai_-tytär
woman	fraternal_nephew_or_niece	Finnish	veljentytär
woman	fraternal_nephew_or_niece	Finnish	sisarentytär
woman	fraternal_nephew_or_niece	Finnish	sisaren-_tai_veljentytär
woman	fraternal_nephew_or_niece	Finnish	sisarentyttö
woman	fraternal_nephew_or_niece	Finnish	siskontytär
woman	fraternal_nephew_or_niece	Finnish	veljentyttö
woman	fraternal_nephew_or_niece	Finnish	siskontyttö
woman	fraternal_nephew_or_niece	Czech	Neteř
woman	fraternal_nephew_or_niece	Czech	neteř
woman	fraternal_nephew_or_niece	Czech	Prapraneteř
woman	fraternal_nephew_or_niece	Czech	Praneteř
woman	fraternal_nephew_or_niece	Hungarian	unokahúg
woman	fraternal_nephew_or_niece	Hebrew	בת_אח
woman	fraternal_nephew_or_niece	Hebrew	אחיינית
woman	fraternal_nephew_or_niece	Hebrew	בת_אחות
woman	fraternal_nephew_or_niece	Tamil	உடன்_பிறந்தவரின்_மகள்
woman	concubine	English	concubine
woman	concubine	French	concubine
woman	Stepmother	English	Stepmother
woman	Stepmother	English	stepmother
woman	Stepmother	English	step-mother
woman	Stepmother	English	stepmom
woman	Stepmother	English	Step-mom
woman	Stepmother	English	Stepmom
woman	Stepmother	English	Step_mother
woman	Stepmother	English	Wicked_stepmother
woman	Stepmother	English	Stepmommy
woman	Stepmother	English	Half_mother
woman	Stepmother	English	Step-mothers
woman	Stepmother	English	Step-mommy
woman	Stepmother	English	Step_mommy
woman	Stepmother	English	Step_mom
woman	Stepmother	English	Step-mother
woman	Stepmother	French	Marâtre_et_parâtre
woman	Stepmother	French	belle-mère
woman	Stepmother	French	marâtre
woman	Stepmother	French	Parâtre
woman	Stepmother	French	Marâtre
woman	Stepmother	French	Paratre
woman	Stepmother	French	Maratre
woman	Stepmother	Finnish	äitipuoli
woman	Stepmother	Korean	계모
woman	Stepmother	Korean	의붓엄마
woman	Stepmother	Korean	의붓모
woman	Stepmother	Korean	양엄마
woman	Stepmother	Korean	의붓어머니
woman	Stepmother	Korean	양모
woman	Stepmother	Korean	양어머니
woman	Women_in_Transnistria	English	Women_in_Transnistria
woman	Women_in_Transnistria	English	women_in_Transnistria
woman	Women_in_Transnistria	English	Transnistrian_women
woman	Women_in_Transnistria	English	Women_from_Transnistria
woman	Women_in_Transnistria	English	Women_in_Transdniestria
woman	Women_in_Transnistria	English	Women_of_Transnistria
woman	Women_in_Transnistria	English	Women_in_the_Pridnestrovian_Moldavian_Republic
woman	Ancient_Celtic_women	English	Ancient_Celtic_women
woman	Ancient_Celtic_women	English	Ancient_Celtic_woman
woman	Ancient_Celtic_women	English	Celtic_women
woman	Ancient_Celtic_women	English	Celtic_woman
woman	widow	English	widow
woman	widow	English	widow_woman
woman	widow	English	Widowers
woman	widow	English	Widow_&_orphan
woman	widow	English	Widowing
woman	widow	English	Widows
woman	widow	English	Viduity
woman	widow	English	Widowed
woman	widow	English	Surviving_spouse
woman	widow	French	veuve
woman	widow	French	Veuf
woman	widow	French	femme_veuve
woman	widow	French	veuves
woman	widow	French	veuf|veuve
woman	widow	Finnish	leski
woman	widow	Finnish	leskinainen
woman	widow	Finnish	Leski
woman	widow	Finnish	leski_nainen
woman	widow	Finnish	leskeksi
woman	widow	Finnish	leskiä
woman	widow	Czech	vdova
woman	widow	Czech	Vdovec
woman	widow	Czech	Vdova
woman	widow	Czech	vdovy
woman	widow	Turkish	dul
woman	widow	Turkish	dul_kadın
woman	widow	Hungarian	özvegy
woman	widow	Hungarian	Özvegy
woman	widow	Hungarian	özvegyasszony
woman	widow	Hungarian	özvegy_nő
woman	widow	Hungarian	özvegyek
woman	widow	Hebrew	אלמנות
woman	widow	Hebrew	אלמנה
woman	widow	Hebrew	אלמן
woman	widow	Hebrew	אַלְמָנָה‎
woman	widow	Hebrew	אַלְמָנָה
woman	widow	Hebrew	התאלמנות
woman	widow	Hebrew	אשת_אלמנה
woman	widow	Korean	과부
woman	widow	Korean	미망인
woman	widow	Korean	홀어미
woman	widow	Korean	홀애비
woman	widow	Korean	홀아비
woman	widow	Korean	과부_寡婦
woman	widow	Korean	과수댁
woman	widow	Korean	생과부
woman	widow	Korean	청상과부
woman	widow	Korean	상배여성
woman	widow	Korean	과댁
woman	widow	Korean	과붓집
woman	widow	Korean	과부댁
woman	widow	Korean	원부
woman	widow	Korean	과부_여자
woman	widow	Tamil	விதவை
woman	widow	Tagalog	Biyuda
woman	widow	Tagalog	Widow
woman	widow	Tagalog	Widowhood
woman	widow	Tagalog	Widower
woman	widow	Tagalog	Nabalo
woman	widow	Tagalog	Balong_babae
woman	widow	Tagalog	Babaeng_balo
woman	widow	Tagalog	Biyudo
woman	widow	Tagalog	Bao
woman	widow	Tagalog	Lalaking_balo
woman	widow	Tagalog	Viduity
woman	widow	Tagalog	Kabaluhan
woman	widow	Tagalog	Balong_lalaki
woman	widow	Tagalog	Mabalo
woman	widow	Tagalog	Pagkabalo
woman	widow	Tagalog	Balo
woman	widow	Tagalog	balo
woman	widow	Tagalog	byuda
woman	widow	Tagalog	balo_babae
woman	widow	Tagalog	widows
woman	widow	Thai	แม่หม้าย
woman	widow	Thai	แม่ม่าย
woman	widow	Thai	ม่าย
woman	widow	Thai	หญิงหม้าย
woman	widow	Thai	แม่ร้าง
woman	widow	Thai	หม้าย
woman	widow	Thai	พ่อม่าย
woman	widow	Armenian	այրի
woman	half_sister	English	half_sister
woman	half_sister	French	demi-sœur
woman	half_sister	French	demi-soeur
woman	half_sister	French	demi_soeur
woman	half_sister	Finnish	sisarpuoli
woman	half_sister	Finnish	puolisisar
woman	half_sister	Finnish	siskopuoli
woman	half_sister	Czech	polorodá_sestra
woman	half_sister	Hungarian	nőféltestvér
woman	Cariye	English	Cariye
woman	Cariye	English	concubine
woman	Cariye	French	Concubines
woman	Cariye	French	Concubine
woman	Cariye	French	concubine
woman	Cariye	Turkish	Cariye
woman	Cariye	Turkish	Karavaş
woman	Cariye	Turkish	Cariyeler
woman	Cariye	Czech	konkubína
woman	Cariye	Korean	첩
woman	Cariye	Korean	첩실
woman	Cariye	Korean	측실
woman	Cariye	Korean	별가
woman	Cariye	Armenian	Հարճ
woman	Sister	English	Sister
woman	Sister	English	sister
woman	Sister	English	Sisters
woman	Sister	French	sœur
woman	Sister	French	soeur
woman	Sister	Finnish	sisko
woman	Sister	Finnish	sisar
woman	Sister	Czech	sestra
woman	Sister	Czech	Sestra
woman	Sister	Hungarian	nőtestvér
woman	Sister	Korean	자매
woman	Sister	Korean	언니
woman	Sister	Korean	여자형제
woman	Sister	Tamil	சகோதரி
woman	Eve	English	Eve
woman	Eve	English	Eva
woman	Eve	English	Chavah
woman	Eve	English	Havvah
woman	Eve	English	Mother_of_all_Mankind
woman	Eve	English	Hawwa
woman	Eve	English	حواء
woman	Eve	English	EvE
woman	Eve	English	Eve_in_Islam
woman	Eve	English	Eve_in_Judaism
woman	Eve	English	Mother_of_Mankind
woman	Eve	English	Ḥawā’
woman	Eve	English	חַוָּה
woman	Eve	English	Ḥavvāh
woman	Eve	English	Eve_in_Christianity
woman	Eve	English	Eve_in_Gnosticism
woman	Eve	English	Havyavati
woman	Eve	French	Ève
woman	Eve	French	Eve
woman	Eve	French	Eva
woman	Eve	French	eve
woman	Eve	Finnish	Eeva
woman	Eve	Finnish	Eva
woman	Eve	Finnish	Pyhä_Eeva
woman	Eve	Finnish	eeva
woman	Eve	Czech	Eva
woman	Eve	Czech	eva
woman	Eve	Turkish	Havva
woman	Eve	Turkish	Havva_Ana
woman	Eve	Turkish	Havvâ_Ana
woman	Eve	Turkish	Havvâ
woman	Eve	Turkish	Eva
woman	Eve	Turkish	Mitokondriyal_Havva
woman	Eve	Turkish	Hz.Havva
woman	Eve	Turkish	havva
woman	Eve	Hungarian	Eve
woman	Eve	Hungarian	Éva
woman	Eve	Hungarian	éva
woman	Eve	Hebrew	חוה
woman	Eve	Hebrew	חַוָּה
woman	Eve	Hebrew	Eva
woman	Eve	Hebrew	חַוָּה‎
woman	Eve	Hebrew	חַוָּה
woman	Eve	Hebrew	חווה
woman	Eve	Hebrew	וחווה
woman	Eve	Korean	이브
woman	Eve	Korean	하와
woman	Eve	Korean	에와
woman	Eve	Korean	Eva
woman	Eve	Korean	Eve
woman	Eve	Tamil	ஏவாள்
woman	Eve	Tamil	Eva
woman	Eve	Tagalog	Eba
woman	Eve	Tagalog	Eva
woman	Eve	Tagalog	eba
woman	Eve	Thai	อีฟ
woman	Eve	Thai	เอวา
woman	Eve	Thai	Eva
woman	Eve	Thai	อีวา
woman	Eve	Thai	Eve
woman	Eve	Armenian	Եվա
woman	Eve	Armenian	Eva
woman	amazon	English	amazon
woman	amazon	English	virago
woman	amazon	French	amazone
woman	amazon	French	virago
woman	amazon	French	walkyrie
woman	amazon	Finnish	amatsoni
woman	amazon	Korean	여장부
woman	amazon	Thai	ผู้หญิงแข็งแรง
woman	amazon	Thai	หญิงร่างกำยำ
woman	bachelorette	English	bachelorette
woman	bachelorette	English	Bachelorette
woman	bachelorette	English	bachelor_girl
woman	bachelorette	English	Single_woman
woman	bachelorette	English	Single_women
woman	bachelorette	English	Bachelorettes
woman	bachelorette	French	bachelorette
woman	bachelorette	French	célibataire
woman	bachelorette	French	demoiselle
woman	bachelorette	French	fille_baccalauréat
woman	bachelorette	Finnish	poikamiestyttö
woman	bachelorette	Finnish	bachelorette
woman	bachelorette	Finnish	sinkkunainen
woman	bachelorette	Finnish	neiti
woman	bachelorette	Czech	bachelorette
woman	bachelorette	Czech	bakalářská_dívka
woman	bachelorette	Turkish	bekâr_kız
woman	bachelorette	Turkish	bekarlığa
woman	bachelorette	Hungarian	bachelorette
woman	bachelorette	Hungarian	bachelor_girl
woman	bachelorette	Hebrew	רווקות
woman	bachelorette	Hebrew	בחורה_רווקה
woman	bachelorette	Korean	처녀
woman	bachelorette	Korean	미혼녀
woman	bachelorette	Korean	미혼여성
woman	bachelorette	Korean	미혼여자
woman	bachelorette	Korean	독신여성
woman	bachelorette	Korean	미혼_여성
woman	bachelorette	Korean	미혼_여자
woman	bachelorette	Korean	독신여자
woman	bachelorette	Korean	독신_여성
woman	bachelorette	Korean	독신녀
woman	bachelorette	Korean	독신_여자
woman	bachelorette	Korean	동정녀
woman	bachelorette	Korean	독신_생활을하는_젊은_직업_여성
woman	bachelorette	Tagalog	bachelorette
woman	bachelorette	Tagalog	bachelor_batang_babae
woman	bachelorette	Thai	ผู้หญิงโสด
woman	bachelorette	Thai	สาวโสด
woman	bachelorette	Thai	หญิงโสด
woman	baggage	English	baggage
woman	baggage	French	bagage
woman	baggage	French	colis
woman	baggage	Finnish	painolasti
woman	baggage	Finnish	taakka
woman	baggage	Thai	หญิงไร้ค่า
woman	baggage	Thai	ผู้หญิงไร้ค่า
woman	bluestocking	English	bluestocking
woman	bluestocking	English	bas_bleu
woman	bluestocking	French	bas-bleu
woman	bluestocking	French	bas_bleu
woman	bluestocking	Finnish	sinisukka
woman	bluestocking	Finnish	älykkönainen
woman	bluestocking	Finnish	bas_bleu
woman	bluestocking	Czech	bas_bleu
woman	bluestocking	Czech	modrá_punčocha
woman	bluestocking	Turkish	bas_bleu
woman	bluestocking	Turkish	okumuş_kadın
woman	bluestocking	Hungarian	bas_bleu
woman	bluestocking	Hungarian	kékharisnya
woman	bluestocking	Hebrew	אישה_מלומדת‎
woman	bluestocking	Hebrew	גרבון_כחול‎
woman	bluestocking	Hebrew	גרביון_כחול‎
woman	bluestocking	Hebrew	bas_בלו
woman	bluestocking	Hebrew	אישה_מלומדת
woman	bluestocking	Korean	bas_블루
woman	bluestocking	Korean	여류_문학자
woman	bluestocking	Tagalog	bas_bleu
woman	bluestocking	Tagalog	mapagdunung-dunungang_babae
woman	prostitute	English	prostitute
woman	prostitute	English	whore
woman	prostitute	English	tart
woman	prostitute	English	harlot
woman	prostitute	English	bawd
woman	prostitute	English	lady_of_pleasure
woman	prostitute	English	working_girl
woman	prostitute	English	strumpet
woman	prostitute	English	fancy_woman
woman	prostitute	English	woman_of_the_street
woman	prostitute	English	sporting_lady
woman	prostitute	English	cocotte
woman	prostitute	English	hooker
woman	prostitute	English	trollop
woman	prostitute	English	cyprian
woman	prostitute	English	Prostitute
woman	prostitute	English	Lady_of_pleasure
woman	prostitute	English	Whore
woman	prostitute	English	Harlot
woman	prostitute	English	Bawd
woman	prostitute	French	prostituée
woman	prostitute	French	putain
woman	prostitute	French	catin
woman	prostitute	French	pute
woman	prostitute	French	salope
woman	prostitute	French	péripatéticienne
woman	prostitute	French	fille_publique
woman	prostitute	French	grue
woman	prostitute	French	fille_de_joie
woman	prostitute	French	se_prostituer
woman	prostitute	French	professionnelle
woman	prostitute	French	respectueuse
woman	prostitute	French	fille
woman	prostitute	French	dame_de_plaisir
woman	prostitute	French	sportif_dame
woman	prostitute	French	femme_de_la_rue
woman	prostitute	Finnish	huora
woman	prostitute	Finnish	prostituoitu
woman	prostitute	Finnish	portto
woman	prostitute	Finnish	säädytön_nainen
woman	prostitute	Finnish	myydä
woman	prostitute	Finnish	katunainen
woman	prostitute	Finnish	nautinnonantaja
woman	prostitute	Finnish	rakastajatar
woman	prostitute	Finnish	hutsu
woman	prostitute	Finnish	myydä
woman	prostitute	Finnish	kokotti
woman	prostitute	Finnish	huorata
woman	prostitute	Finnish	lumppu
woman	prostitute	Finnish	lunttu
woman	prostitute	Finnish	bawd
woman	prostitute	Finnish	lady_ilo
woman	prostitute	Finnish	nainen_street
woman	prostitute	Finnish	urheilu_lady
woman	prostitute	Turkish	fahişe
woman	prostitute	Turkish	orospu
woman	prostitute	Turkish	sürtük
woman	prostitute	Turkish	pezevenk
woman	prostitute	Turkish	sokak_kadını
woman	prostitute	Turkish	zevk_bayan
woman	prostitute	Turkish	spor_bayan
woman	prostitute	Czech	prostitutka
woman	prostitute	Czech	děvka
woman	prostitute	Czech	sportovní_lady
woman	prostitute	Czech	kuplíř
woman	prostitute	Czech	lady_potěšení
woman	prostitute	Czech	žena_z_ulice
woman	prostitute	Czech	nevěstka
woman	prostitute	Hungarian	prostituált
woman	prostitute	Hungarian	kurva
woman	prostitute	Hungarian	szajha
woman	prostitute	Hungarian	prostituál
woman	prostitute	Hungarian	hölgy_öröm
woman	prostitute	Hungarian	kerítőnő
